postcode_agg,plaats,gemeentenaam,gemeentecode,wijknaam,buurtnaam,deelprogramma,subsidiejaar,techniek,subcategorie,aantal_adressen,totale_vermogen,aantal_m2,aantal_app
8032NK,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Dakisolatie,Dakisolatie,1.0,,76.0,
8032NK,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8032NK,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Zonneboiler,<= 5 m2,1.0,,,1.0
8032NK,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8032NL,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8032NL,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,44.0,
8032NL,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,5.0,,332.0,
8032NL,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8032NM,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,65.0,
8032NN,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Dakisolatie,Dakisolatie,1.0,,110.0,
8032NP,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Dakisolatie,Dakisolatie,2.0,,156.0,
8032NP,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Gevelisolatie,Binnen- of buitengevelisolatie,2.0,,90.0,
8032NP,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Glasisolatie,HR++ glas U <= 1,,,,
8032NP,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Glasisolatie,Isolerende deur Ud <= 1,,,,
8032NP,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Glasisolatie,Triple glas U <= 0,,,,
8032NP,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Vloerisolatie,Vloerisolatie,1.0,,74.0,
8032NP,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8032NR,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8032NR,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8032NR,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,62.0,
8032NR,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8032PD,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Midden,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8032TA,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Dakisolatie,Dakisolatie,1.0,,27.0,
8032TA,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Glasisolatie,HR++ glas U <= 1,,,,
8032TA,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Vloerisolatie,Bodemisolatie,1.0,,56.0,
8032TA,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Vloerisolatie,Vloerisolatie,1.0,,67.0,
8032TA,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water < 1 kW,1.0,0.0,,1.0
8032TA,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8032TB,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,75.0,
8032TB,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,1.0,,66.0,
8032TB,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8032TB,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,64.0,
8032TB,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,2.0,,114.0,
8032TB,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8032TB,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,82.0,
8032TC,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Dakisolatie,Dakisolatie,1.0,,35.0,
8032TC,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,2.0,,76.0,
8032TC,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Bodemisolatie,1.0,,50.0,
8032TC,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,60.0,
8032TC,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,59.0,
8032TC,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8032TC,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Vloerisolatie,Vloerisolatie,1.0,,74.0,
8032TC,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 3,,,,
8032TD,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,50.0,
8032TD,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Bodemisolatie,1.0,,52.0,
8032TD,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Vloerisolatie,Bodemisolatie,1.0,,60.0,
8032TE,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Gevelisolatie,Binnen- of buitengevelisolatie,1.0,,15.0,
8032TE,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Vloerisolatie,Bodemisolatie,1.0,,55.0,
8032TE,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Dakisolatie,Dakisolatie,1.0,,38.0,
8032TE,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,2.0,,156.0,
8032TE,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Dakisolatie,Dakisolatie,1.0,,86.0,
8032TE,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,1.0,,94.0,
8032TE,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8032TE,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,55.0,
8032TE,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8032TE,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8032TG,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Dakisolatie,Dakisolatie,1.0,,38.0,
8032TH,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Dakisolatie,Dakisolatie,1.0,,35.0,
8032TH,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Vloerisolatie,Bodemisolatie,1.0,,57.0,
8032TJ,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Vloerisolatie,Vloerisolatie,1.0,,52.0,
8032TJ,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8032TK,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8032TK,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,57.0,
8032TL,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8032TL,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,68.0,
8032TL,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Bodemisolatie,1.0,,51.0,
8032TL,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,1.0,,59.0,
8032TL,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,73.0,
8032TL,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Vloerisolatie,Vloerisolatie,1.0,,60.0,
8032TM,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Glasisolatie,Triple glas U <= 0,,,,
8032TM,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Vloerisolatie,Bodemisolatie,1.0,,57.0,
8032TM,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8032TM,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Vloerisolatie,Bodemisolatie,1.0,,50.0,
8032TM,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,50.0,
8032TN,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Glasisolatie,Triple glas U <= 0,,,,
8032TN,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Vloerisolatie,Bodemisolatie,1.0,,50.0,
8032TN,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Warmtepomp,Lucht-water >= 3,,,,
8032TN,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Dakisolatie,Dakisolatie,1.0,,38.0,
8032TN,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Glasisolatie,Triple glas U <= 0,,,,
8032TN,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,50.0,
8032TN,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water < 1 kW,1.0,0.0,,1.0
8032TP,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Glasisolatie,HR++ glas U <= 1,,,,
8032TP,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,78.0,
8032TP,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Vloerisolatie,Vloerisolatie,1.0,,58.0,
8032TP,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,40.0,
8032TP,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Vloerisolatie,Bodemisolatie,1.0,,55.0,
8032TR,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,70.0,
8032TR,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Bodemisolatie,1.0,,50.0,
8032TR,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,45.0,
8032TR,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Vloerisolatie,Vloerisolatie,1.0,,51.0,
8032TS,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,44.0,
8032TS,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Vloerisolatie,Bodemisolatie,2.0,,106.0,
8032TT,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Bodemisolatie,1.0,,51.0,
8032TT,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,44.0,
8032TV,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Glasisolatie,Triple glas U <= 0,,,,
8032TV,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,63.0,
8032TV,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Bodemisolatie,2.0,,103.0,
8032TV,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8032TV,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water < 1 kW,1.0,0.0,,1.0
8032TV,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8032TV,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Vloerisolatie,Bodemisolatie,1.0,,57.0,
8032TV,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Vloerisolatie,Vloerisolatie,1.0,,67.0,
8032TW,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,65.0,
8032TW,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8032TW,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Glasisolatie,Triple glas U <= 0,,,,
8032TX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Dakisolatie,Dakisolatie,1.0,,30.0,
8032TX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8032TX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,35.0,
8032TX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,3.0,,170.0,
8032TX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8032TX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8032XB,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,1.0,,82.0,
8032XB,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Warmtepomp,Lucht-water >= 3,,,,
8032XB,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8032XB,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Vloerisolatie,Bodemisolatie,1.0,,53.0,
8032XC,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,72.0,
8032XC,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Vloerisolatie,Bodemisolatie,1.0,,35.0,
8032XD,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8032XD,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Bodemisolatie,1.0,,50.0,
8032XD,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Dakisolatie,Dakisolatie,1.0,,31.0,
8032XD,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8032XD,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,65.0,
8032XD,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,2.0,,113.0,
8032XD,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie,1.0,,11.0,
8032XD,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8032XD,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Glasisolatie,Triple glas U <= 0,,,,
8032XE,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Dakisolatie,Dakisolatie,1.0,,30.0,
8032XE,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8032XG,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Dakisolatie,Dakisolatie,1.0,,47.0,
8032XG,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Glasisolatie,HR++ glas U <= 1,,,,
8032XG,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,60.0,
8032XG,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Vloerisolatie,Vloerisolatie,2.0,,110.0,
8032XG,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,52.0,
8032XG,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2025.0,Warmtepomp,Lucht-water >= 3,,,,
8032XJ,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8032XK,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8032XM,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,90.0,
8032XM,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Vloerisolatie,Bodemisolatie,1.0,,55.0,
8032XM,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8032XW,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Dakisolatie,Dakisolatie,1.0,,136.0,
8032XX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Glasisolatie,HR++ glas U <= 1,,,,
8032XX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Glasisolatie,Isolerende deur Ud <= 1,,,,
8032XX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2021.0,Zonneboiler,<= 5 m2,1.0,,,1.0
8032XX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8032XX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,2.0,,300.0,
8032XX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,3.0,,355.0,
8032XX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2022.0,Warmtepomp,Lucht-water >= 3,,,,
8032XX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,142.0,
8032XX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Dakisolatie,Dakisolatie,2.0,,148.0,
8032XX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie,1.0,,95.0,
8032XX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8032XX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Vloerisolatie,Vloerisolatie,2.0,,153.0,
8032XX,ZWOLLE,Zwolle,193.0,Wijk 31 Aa-landen,Aa-landen-Noord,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 3,,,,
