postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie,latitude,longitude
8015CE,Wijk 51 Ittersum,Ittersumerbroek,2022.0,Vloerisolatie,Vloerisolatie,52.47690738888889,6.117316755555556
8015CE,Wijk 51 Ittersum,Ittersumerbroek,2022.0,Warmtepomp,Lucht-water >= 3,52.47690738888889,6.117316755555556
8015CE,Wijk 51 Ittersum,Ittersumerbroek,2023.0,Glasisolatie,HR++ glas U <= 1,52.47690738888889,6.117316755555556
8015CE,Wijk 51 Ittersum,Ittersumerbroek,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.47690738888889,6.117316755555556
8015CH,Wijk 51 Ittersum,Ittersumerbroek,2022.0,Glasisolatie,HR++ glas U <= 1,52.47540818235294,6.1215894764705885
8015CH,Wijk 51 Ittersum,Ittersumerbroek,2022.0,Glasisolatie,Isolerende deur Ud <= 1,52.47540818235294,6.1215894764705885
8015CH,Wijk 51 Ittersum,Ittersumerbroek,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.47540818235294,6.1215894764705885
8015CH,Wijk 51 Ittersum,Ittersumerbroek,2022.0,Vloerisolatie,Vloerisolatie,52.47540818235294,6.1215894764705885
8015CH,Wijk 51 Ittersum,Ittersumerbroek,2023.0,Warmtepomp,Lucht-water < 1 kW,52.47540818235294,6.1215894764705885
8015CH,Wijk 51 Ittersum,Ittersumerbroek,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.47540818235294,6.1215894764705885
8015CH,Wijk 51 Ittersum,Ittersumerbroek,2023.0,Warmtepomp,Lucht-water >= 3,52.47540818235294,6.1215894764705885
8015CH,Wijk 51 Ittersum,Ittersumerbroek,2024.0,Glasisolatie,HR++ glas U <= 1,52.47540818235294,6.1215894764705885
8015CH,Wijk 51 Ittersum,Ittersumerbroek,2024.0,Vloerisolatie,Vloerisolatie,52.47540818235294,6.1215894764705885
8015CH,Wijk 51 Ittersum,Ittersumerbroek,2024.0,Warmtepomp,Lucht-water >= 3,52.47540818235294,6.1215894764705885
8015CJ,Wijk 51 Ittersum,Ittersumerbroek,2022.0,Glasisolatie,HR++ glas U <= 1,52.47370815833333,6.122571408333334
8015CJ,Wijk 51 Ittersum,Ittersumerbroek,2022.0,Vloerisolatie,Vloerisolatie,52.47370815833333,6.122571408333334
8015CJ,Wijk 51 Ittersum,Ittersumerbroek,2023.0,Warmtepomp,Lucht-water >= 3,52.47370815833333,6.122571408333334
8015CJ,Wijk 51 Ittersum,Ittersumerbroek,2024.0,Glasisolatie,HR++ glas U <= 1,52.47370815833333,6.122571408333334
8015CZ,Wijk 51 Ittersum,Ittersumerbroek,2023.0,Warmtepomp,Lucht-water >= 3,52.47520787692308,6.123515923076924
8015DW,Wijk 51 Ittersum,Ittersumerbroek,2023.0,Glasisolatie,HR++ glas U <= 1,52.477367328571425,6.115693857142857
8015DW,Wijk 51 Ittersum,Ittersumerbroek,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.477367328571425,6.115693857142857
8015DW,Wijk 51 Ittersum,Ittersumerbroek,2025.0,Warmtepomp,Lucht-water >= 3,52.477367328571425,6.115693857142857
8015DX,Wijk 51 Ittersum,Ittersumerbroek,2024.0,Warmtepomp,Lucht-water >= 3,52.47750115,6.11618638125
8015ED,Wijk 51 Ittersum,Oude Mars,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.48190425185185,6.131179911111111
8015ED,Wijk 51 Ittersum,Oude Mars,2023.0,Warmtepomp,Lucht-water >= 3,52.48190425185185,6.131179911111111
8015EE,Wijk 51 Ittersum,Oude Mars,2023.0,Zonneboiler,> 5 m2 en <= 10 m2,52.48025495625,6.1285180625
8015EE,Wijk 51 Ittersum,Oude Mars,2024.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.48025495625,6.1285180625
8015PD,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2023.0,Dakisolatie,Dakisolatie,52.47025351333333,6.126263406666667
8015PD,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2023.0,Warmtepomp,Lucht-water >= 3,52.47025351333333,6.126263406666667
8015PE,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2022.0,Warmtepomp,Lucht-water >= 3,52.469124560000004,6.1378687
8015PG,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2023.0,Warmtepomp,Lucht-water >= 3,52.46226983636364,6.142674109090909
8015PG,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2023.0,Warmtepomp,Water-water >= 1 kW en <= 10 kW,52.46226983636364,6.142674109090909
8015PG,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2023.0,Zonneboiler,> 10 m2 en < 200 m2,52.46226983636364,6.142674109090909
8015PH,Wijk 52 Soestweteringlanden,Windesheim,2022.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.447187263636366,6.1318937227272725
8015PH,Wijk 52 Soestweteringlanden,Windesheim,2023.0,Glasisolatie,HR++ glas U <= 1,52.447187263636366,6.1318937227272725
8015PH,Wijk 52 Soestweteringlanden,Windesheim,2024.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.447187263636366,6.1318937227272725
8015PH,Wijk 52 Soestweteringlanden,Windesheim,2024.0,Zonneboiler,<= 5 m2 zonneboilercombi,52.447187263636366,6.1318937227272725
8015PL,Wijk 52 Soestweteringlanden,Windesheim,2021.0,Vloerisolatie,Vloerisolatie,52.44818878275862,6.130029413793103
8015PL,Wijk 52 Soestweteringlanden,Windesheim,2022.0,Dakisolatie,Dakisolatie,52.44818878275862,6.130029413793103
8015PL,Wijk 52 Soestweteringlanden,Windesheim,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.44818878275862,6.130029413793103
8015PL,Wijk 52 Soestweteringlanden,Windesheim,2022.0,Glasisolatie,HR++ glas U <= 1,52.44818878275862,6.130029413793103
8015PL,Wijk 52 Soestweteringlanden,Windesheim,2022.0,Glasisolatie,Triple glas U <= 0,52.44818878275862,6.130029413793103
8015PL,Wijk 52 Soestweteringlanden,Windesheim,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.44818878275862,6.130029413793103
8015PL,Wijk 52 Soestweteringlanden,Windesheim,2022.0,Vloerisolatie,Vloerisolatie,52.44818878275862,6.130029413793103
8015PL,Wijk 52 Soestweteringlanden,Windesheim,2023.0,Warmtepomp,Lucht-water >= 3,52.44818878275862,6.130029413793103
8015PM,Wijk 52 Soestweteringlanden,Windesheim,2024.0,Warmtepomp,Lucht-water >= 3,52.44730260588235,6.129403017647059
8015PN,Wijk 52 Soestweteringlanden,Windesheim,2023.0,Glasisolatie,HR++ glas U <= 1,52.44760035294118,6.130005794117648
8015PP,Wijk 52 Soestweteringlanden,Windesheim,2021.0,Glasisolatie,HR++ glas U <= 1,52.445590409090904,6.132439863636363
8015PP,Wijk 52 Soestweteringlanden,Windesheim,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.445590409090904,6.132439863636363
8015PP,Wijk 52 Soestweteringlanden,Windesheim,2023.0,Warmtepomp,Lucht-water >= 3,52.445590409090904,6.132439863636363
8015PR,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2023.0,Dakisolatie,Dakisolatie,52.44487624,6.12408292
8015PR,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2024.0,Warmtepomp,Lucht-water >= 3,52.44487624,6.12408292
8015PS,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.45751954285714,6.111758057142858
8015PS,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2024.0,Vloerisolatie,Vloerisolatie,52.45751954285714,6.111758057142858
8015PS,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2024.0,Warmtepomp,Lucht-water >= 3,52.45751954285714,6.111758057142858
8015PT,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2022.0,Warmtepomp,Lucht-water >= 3,52.44722683636364,6.112468559090909
8015PT,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.44722683636364,6.112468559090909
8015PT,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2023.0,Vloerisolatie,Bodemisolatie,52.44722683636364,6.112468559090909
8015PT,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2024.0,Warmtepomp,Lucht-water < 1 kW,52.44722683636364,6.112468559090909
8015PT,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2024.0,Warmtepomp,Lucht-water >= 3,52.44722683636364,6.112468559090909
8015PT,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2024.0,Zonneboiler,> 5 m2 en <= 10 m2 zonneboilercombi,52.44722683636364,6.112468559090909
8015PW,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2022.0,Warmtepomp,Lucht-water >= 3,52.45735664210526,6.11322307368421
8015PW,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2023.0,Warmtepomp,Lucht-water >= 3,52.45735664210526,6.11322307368421
8015PW,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2024.0,Glasisolatie,HR++ glas U <= 1,52.45735664210526,6.11322307368421
8015PZ,Wijk 52 Soestweteringlanden,Windesheim,2023.0,Glasisolatie,HR++ glas U <= 1,52.446598952173915,6.1302969
8015PZ,Wijk 52 Soestweteringlanden,Windesheim,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.446598952173915,6.1302969
8015PZ,Wijk 52 Soestweteringlanden,Windesheim,2023.0,Warmtepomp,Lucht-water >= 3,52.446598952173915,6.1302969
8015RB,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2022.0,Dakisolatie,Dakisolatie,52.45497092,6.132789595
8015RB,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2022.0,Warmtepomp,Lucht-water >= 3,52.45497092,6.132789595
8015RB,Wijk 52 Soestweteringlanden,Harculo en Hoog-Zuthem,2024.0,Warmtepomp,Lucht-water < 1 kW,52.45497092,6.132789595
8015RE,Wijk 52 Soestweteringlanden,Windesheim,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.44597233333333,6.131005433333334
8015RE,Wijk 52 Soestweteringlanden,Windesheim,2023.0,Warmtepomp,Lucht-water >= 3,52.44597233333333,6.131005433333334
8016AA,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Warmtepomp,Lucht-water >= 3,52.48550877368421,6.103238321052632
8016AA,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.48550877368421,6.103238321052632
8016AA,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48550877368421,6.103238321052632
8016AB,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Warmtepomp,Lucht-water >= 3,52.485133775,6.101052791666667
8016AC,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.48449560833333,6.1010746
8016AC,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.48449560833333,6.1010746
8016AD,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.48464128571429,6.1014528142857145
8016AE,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.484370255,6.102165005
8016AE,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.484370255,6.102165005
8016AE,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Warmtepomp,Lucht-water >= 3,52.484370255,6.102165005
8016AE,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.484370255,6.102165005
8016AG,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.48359433636364,6.102964572727273
8016AG,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.48359433636364,6.102964572727273
8016AG,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.48359433636364,6.102964572727273
8016AG,Wijk 50 Schelle,Oldenelerlanden-Oost,2025.0,Vloerisolatie,Vloerisolatie,52.48359433636364,6.102964572727273
8016AH,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Vloerisolatie,Bodemisolatie,52.48472819444444,6.102467333333333
8016AH,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Dakisolatie,Dakisolatie,52.48472819444444,6.102467333333333
8016AH,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48472819444444,6.102467333333333
8016AJ,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.48372084705882,6.102061929411764
8016AJ,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.48372084705882,6.102061929411764
8016AJ,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Warmtepomp,Lucht-water >= 3,52.48372084705882,6.102061929411764
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Glasisolatie,Triple glas U <= 0,52.48489381666667,6.103779727777778
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48489381666667,6.103779727777778
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Bodemisolatie,52.48489381666667,6.103779727777778
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.48489381666667,6.103779727777778
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,Isolerende deur Ud <= 1,52.48489381666667,6.103779727777778
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48489381666667,6.103779727777778
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.48489381666667,6.103779727777778
8016AL,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.48493700689655,6.103214510344828
8016AM,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.48511114285714,6.1046143809523805
8016AN,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Glasisolatie,HR++ glas U <= 1,52.484897,6.1042883
8016AN,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Dakisolatie,Dakisolatie,52.484897,6.1042883
8016AN,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.484897,6.1042883
8016AN,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.484897,6.1042883
8016AN,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Glasisolatie,Isolerende deur Ud <= 1,52.484897,6.1042883
8016AN,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.484897,6.1042883
8016AP,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Dakisolatie,Dakisolatie,52.48352175,6.10378949
8016AP,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Vloerisolatie,Bodemisolatie,52.48352175,6.10378949
8016AP,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.48352175,6.10378949
8016AP,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.48352175,6.10378949
8016AR,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.48404194285714,6.103542614285714
8016AR,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Glasisolatie,HR++ glas U <= 1,52.48404194285714,6.103542614285714
8016AR,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Glasisolatie,Isolerende deur Ud <= 1,52.48404194285714,6.103542614285714
8016AR,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Glasisolatie,Triple glas U <= 0,52.48404194285714,6.103542614285714
8016AR,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48404194285714,6.103542614285714
8016AR,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Vloerisolatie,Vloerisolatie,52.48404194285714,6.103542614285714
8016AR,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Dakisolatie,Dakisolatie,52.48404194285714,6.103542614285714
8016AR,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48404194285714,6.103542614285714
8016AR,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Bodemisolatie,52.48404194285714,6.103542614285714
8016AR,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48404194285714,6.103542614285714
8016AR,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Warmtepomp,Lucht-water < 1 kW,52.48404194285714,6.103542614285714
8016AR,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Warmtepomp,Lucht-water < 1 kW,52.48404194285714,6.103542614285714
8016AS,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.4832490882353,6.105291235294118
8016AS,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.4832490882353,6.105291235294118
8016AS,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Warmtepomp,Lucht-water >= 3,52.4832490882353,6.105291235294118
8016AT,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.48389027857143,6.1055841214285715
8016AT,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.48389027857143,6.1055841214285715
8016AT,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.48389027857143,6.1055841214285715
8016AT,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Warmtepomp,Lucht-water >= 3,52.48389027857143,6.1055841214285715
8016AV,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.483999835714286,6.104401771428572
8016AV,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Bodemisolatie,52.483999835714286,6.104401771428572
8016AV,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.483999835714286,6.104401771428572
8016AV,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.483999835714286,6.104401771428572
8016AV,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,Triple glas U <= 0,52.483999835714286,6.104401771428572
8016AV,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Vloerisolatie,Bodemisolatie,52.483999835714286,6.104401771428572
8016AW,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.483841208,6.105006428
8016AW,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Vloerisolatie,Bodemisolatie,52.483841208,6.105006428
8016AW,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.483841208,6.105006428
8016AW,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.483841208,6.105006428
8016AW,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.483841208,6.105006428
8016AW,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.483841208,6.105006428
8016AW,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.483841208,6.105006428
8016AW,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.483841208,6.105006428
8016AW,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.483841208,6.105006428
8016AZ,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Glasisolatie,HR++ glas U <= 1,52.48305143461538,6.104055534615385
8016AZ,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48305143461538,6.104055534615385
8016AZ,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Vloerisolatie,Vloerisolatie,52.48305143461538,6.104055534615385
8016AZ,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48305143461538,6.104055534615385
8016AZ,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.48305143461538,6.104055534615385
8016AZ,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.48305143461538,6.104055534615385
8016AZ,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,Isolerende deur Ud <= 1,52.48305143461538,6.104055534615385
8016AZ,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.48305143461538,6.104055534615385
8016AZ,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.48305143461538,6.104055534615385
8016BA,Wijk 50 Schelle,Oldenelerbroek,2023.0,Warmtepomp,Lucht-water >= 3,52.482676375,6.10602734375
8016BA,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.482676375,6.10602734375
8016BA,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.482676375,6.10602734375
8016BB,Wijk 50 Schelle,Oldenelerbroek,2024.0,Vloerisolatie,Vloerisolatie,52.48183353333333,6.105197644444445
8016BC,Wijk 50 Schelle,Oldenelerbroek,2024.0,Glasisolatie,HR++ glas U <= 1,52.48185134444444,6.104830944444445
8016BC,Wijk 50 Schelle,Oldenelerbroek,2024.0,Glasisolatie,Triple glas U <= 0,52.48185134444444,6.104830944444445
8016BK,Wijk 50 Schelle,Oldenelerbroek,2022.0,Glasisolatie,HR++ glas U <= 1,52.48029621578947,6.107785378947368
8016BK,Wijk 50 Schelle,Oldenelerbroek,2022.0,Vloerisolatie,Vloerisolatie,52.48029621578947,6.107785378947368
8016BK,Wijk 50 Schelle,Oldenelerbroek,2023.0,Dakisolatie,Dakisolatie,52.48029621578947,6.107785378947368
8016BK,Wijk 50 Schelle,Oldenelerbroek,2023.0,Glasisolatie,HR++ glas U <= 1,52.48029621578947,6.107785378947368
8016BK,Wijk 50 Schelle,Oldenelerbroek,2024.0,Warmtepomp,Lucht-water >= 3,52.48029621578947,6.107785378947368
8016BS,Wijk 50 Schelle,Oldenelerbroek,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.480677995238096,6.1037844761904765
8016BS,Wijk 50 Schelle,Oldenelerbroek,2021.0,Vloerisolatie,Bodemisolatie,52.480677995238096,6.1037844761904765
8016BS,Wijk 50 Schelle,Oldenelerbroek,2021.0,Vloerisolatie,Vloerisolatie,52.480677995238096,6.1037844761904765
8016BS,Wijk 50 Schelle,Oldenelerbroek,2021.0,Warmtepomp,Lucht-water >= 3,52.480677995238096,6.1037844761904765
8016BS,Wijk 50 Schelle,Oldenelerbroek,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.480677995238096,6.1037844761904765
8016BS,Wijk 50 Schelle,Oldenelerbroek,2022.0,Vloerisolatie,Vloerisolatie,52.480677995238096,6.1037844761904765
8016BS,Wijk 50 Schelle,Oldenelerbroek,2022.0,Warmtepomp,Lucht-water < 1 kW,52.480677995238096,6.1037844761904765
8016BS,Wijk 50 Schelle,Oldenelerbroek,2022.0,Warmtepomp,Lucht-water >= 3,52.480677995238096,6.1037844761904765
8016BS,Wijk 50 Schelle,Oldenelerbroek,2023.0,Glasisolatie,HR++ glas U <= 1,52.480677995238096,6.1037844761904765
8016BS,Wijk 50 Schelle,Oldenelerbroek,2023.0,Glasisolatie,Triple glas U <= 0,52.480677995238096,6.1037844761904765
8016BS,Wijk 50 Schelle,Oldenelerbroek,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.480677995238096,6.1037844761904765
8016BS,Wijk 50 Schelle,Oldenelerbroek,2023.0,Warmtepomp,Lucht-water >= 3,52.480677995238096,6.1037844761904765
8016BS,Wijk 50 Schelle,Oldenelerbroek,2024.0,Glasisolatie,HR++ glas U <= 1,52.480677995238096,6.1037844761904765
8016BS,Wijk 50 Schelle,Oldenelerbroek,2024.0,Warmtepomp,Lucht-water >= 3,52.480677995238096,6.1037844761904765
8016BT,Wijk 50 Schelle,Oldenelerbroek,2023.0,Glasisolatie,HR++ glas U <= 1,52.48098791818182,6.103979118181818
8016BT,Wijk 50 Schelle,Oldenelerbroek,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.48098791818182,6.103979118181818
8016BT,Wijk 50 Schelle,Oldenelerbroek,2023.0,Warmtepomp,Lucht-water >= 3,52.48098791818182,6.103979118181818
8016BT,Wijk 50 Schelle,Oldenelerbroek,2024.0,Vloerisolatie,Vloerisolatie,52.48098791818182,6.103979118181818
8016BV,Wijk 50 Schelle,Oldenelerbroek,2021.0,Glasisolatie,HR++ glas U <= 1,52.480518909090904,6.103870727272727
8016BV,Wijk 50 Schelle,Oldenelerbroek,2021.0,Vloerisolatie,Vloerisolatie,52.480518909090904,6.103870727272727
8016BV,Wijk 50 Schelle,Oldenelerbroek,2022.0,Glasisolatie,HR++ glas U <= 1,52.480518909090904,6.103870727272727
8016BV,Wijk 50 Schelle,Oldenelerbroek,2022.0,Vloerisolatie,Vloerisolatie,52.480518909090904,6.103870727272727
8016BV,Wijk 50 Schelle,Oldenelerbroek,2024.0,Dakisolatie,Dakisolatie,52.480518909090904,6.103870727272727
8016BV,Wijk 50 Schelle,Oldenelerbroek,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.480518909090904,6.103870727272727
8016BV,Wijk 50 Schelle,Oldenelerbroek,2024.0,Vloerisolatie,Vloerisolatie,52.480518909090904,6.103870727272727
8016BV,Wijk 50 Schelle,Oldenelerbroek,2024.0,Warmtepomp,Lucht-water >= 3,52.480518909090904,6.103870727272727
8016CA,Wijk 50 Schelle,Oldenelerlanden-West,2021.0,Glasisolatie,HR++ glas U <= 1,52.48291046875,6.10037995
8016CA,Wijk 50 Schelle,Oldenelerlanden-West,2021.0,Glasisolatie,Isolerende deur Ud <= 1,52.48291046875,6.10037995
8016CA,Wijk 50 Schelle,Oldenelerlanden-West,2021.0,Vloerisolatie,Vloerisolatie,52.48291046875,6.10037995
8016CA,Wijk 50 Schelle,Oldenelerlanden-West,2022.0,Vloerisolatie,Vloerisolatie,52.48291046875,6.10037995
