buurt_naam,year,gas_consumption_TJ,electricity_consumption_GWh,co2_electricity_kton,co2_gas_kton,Consumentenprijs gas (variabele kosten incl. energiebelasting en BTW) [€],Consumentenprijs elektriciteit (variabele kosten incl. energiebelasting en BTW) [€],Aantal woningen met elektrische verwarming (benadering) [aantal],Aantal geregistreerde installaties met zonnepanelen woningen [aantal],woningen,woonruimten_totaal,inwoners_op_1_januari,inwoners_in_de_leeftijd_van_03_jaar,inwoners_in_de_leeftijd_van_411_jaar,inwoners_in_de_leeftijd_van_1217_jaar,inwoners_in_de_leeftijd_van_1824_jaar,inwoners_in_de_leeftijd_van_2539_jaar,inwoners_in_de_leeftijd_van_4054_jaar,inwoners_in_de_leeftijd_van_5564_jaar,inwoners_in_de_leeftijd_van_6574_jaar,inwoners_in_de_leeftijd_van_7584_jaar,inwoners_in_de_leeftijd_van_85_jaar_en_ouder,inwoners_in_de_leeftijd_van_017_jaar,inwoners_in_de_leeftijd_van_1864_jaar,inwoners_in_de_leeftijd_van_65_jaar_en_ouder,gemiddeld_gestandaardiseerd_inkomen_per_huishouden,huishoudens_onder_105_van_sociaal_minimum,total_buil,occupied_p,unoccupied,pre_1945,1945_1960,1961_1980,1981_2000,2001_2010,2011_2024,high_effic,moderate_e,low_effici,unknown_ef,coaching_sessions,sde_projects,isde_projects,sce_projects,local_subsidy_projects,latitude,longitude,total subsidies
schellerbroek,2022,23,1.6,0.4,1.3,2.26,0.5,14,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,99.23273657,0.767263427,2,0,0,386,2,0,97,289,3,2,0,0,30,0,0,52.49878289,6.084376411,30
schellerbroek,2023,20,1.5,0.3,1.1,1.35,0.37,42,0,699,699,1443,51,111,64,129,268,240,225,232,91,32,226,862,355,0,0,391,99.23273657,0.767263427,2,0,0,386,2,0,97,289,3,2,1,0,32,0,0,52.49878289,6.084376411,32
schellerbroek,2024,0,0,0,0,0,0,0,0,699,699,1424,41,107,76,107,265,230,230,240,96,32,224,832,368,0,0,391,99.23273657,0.767263427,2,0,0,386,2,0,97,289,3,2,3,0,32,0,0,52.49878289,6.084376411,32
schellerbroek,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,99.23273657,0.767263427,2,0,0,386,2,0,97,289,3,2,0,0,1,0,0,52.49878289,6.084376411,1
schellerlanden,2015,46,3.5,1.8,2.6,0.62,0.22,0,0,1187,1195,2821,114,197,229,232,321,658,568,326,141,35,540,1779,502,29600,6,711,99.71870605,0.281293952,3,0,1,707,0,0,132,573,4,2,0,0,0,0,0,52.49283422,6.096534528,0
schellerlanden,2016,45,3.3,1.6,2.6,0.64,0.2,0,155,1192,1200,2784,100,198,216,218,328,607,599,339,146,33,514,1752,518,31100,6,711,99.71870605,0.281293952,3,0,1,707,0,0,132,573,4,2,0,0,0,0,0,52.49283422,6.096534528,0
schellerlanden,2017,45,3.2,1.5,2.6,0.63,0.2,0,170,1192,1200,2753,98,211,193,205,337,553,600,368,154,34,502,1695,556,31600,6,711,99.71870605,0.281293952,3,0,1,707,0,0,132,573,4,2,0,0,0,0,0,52.49283422,6.096534528,0
schellerlanden,2018,45,3.1,1.3,2.5,0.68,0.21,0,200,1193,1201,2692,88,219,169,204,328,501,590,407,146,40,476,1623,593,31300,6,711,99.71870605,0.281293952,3,0,1,707,0,0,132,573,4,2,0,0,0,0,0,52.49283422,6.096534528,0
schellerlanden,2019,45,3,1.1,2.5,0.78,0.22,0,245,1193,1201,2652,79,222,150,185,323,489,577,428,152,47,451,1574,627,32600,6,711,99.71870605,0.281293952,3,0,1,707,0,0,132,573,4,2,0,0,0,0,0,52.49283422,6.096534528,0
schellerlanden,2020,44,3,0.9,2.5,0.79,0.22,0,299,1194,1202,2607,73,216,148,166,315,459,581,438,163,48,437,1521,649,33700,6,711,99.71870605,0.281293952,3,0,1,707,0,0,132,573,4,2,0,0,0,0,0,52.49283422,6.096534528,0
schellerlanden,2021,44,3,0.9,2.5,0.83,0.23,0,406,1194,1202,2616,74,220,145,171,310,420,598,450,178,50,439,1499,678,34700,5,711,99.71870605,0.281293952,3,0,1,707,0,0,132,573,4,2,0,0,25,0,0,52.49283422,6.096534528,25
schellerlanden,2022,39,2.8,0.7,2.2,2.26,0.5,36,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,99.71870605,0.281293952,3,0,1,707,0,0,132,573,4,2,0,0,64,0,0,52.49283422,6.096534528,64
schellerlanden,2023,32,2.6,0.6,1.8,1.35,0.37,72,0,1194,1202,2570,72,200,153,159,307,398,546,473,206,56,425,1410,735,0,0,711,99.71870605,0.281293952,3,0,1,707,0,0,132,573,4,2,4,0,69,0,0,52.49283422,6.096534528,69
schellerlanden,2024,0,0,0,0,0,0,0,0,1194,1202,2553,80,203,153,143,303,393,506,503,217,52,436,1345,772,0,0,711,99.71870605,0.281293952,3,0,1,707,0,0,132,573,4,2,3,0,64,0,1,52.49283422,6.096534528,65
schellerlanden,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,99.71870605,0.281293952,3,0,1,707,0,0,132,573,4,2,0,0,2,0,0,52.49283422,6.096534528,2
oldenelerlanden-oost,2015,36,2.9,1.6,2,0.62,0.22,0,0,1005,1005,2496,140,244,202,199,446,639,411,141,55,19,586,1695,215,28100,5,649,99.38366718,0.61633282,0,0,0,649,0,0,66,583,0,0,0,0,0,0,0,52.48620412,6.101860984,0
oldenelerlanden-oost,2016,35,2.9,1.4,2,0.64,0.2,0,100,1005,1005,2469,133,237,197,190,434,611,429,167,52,19,567,1664,238,28900,6,649,99.38366718,0.61633282,0,0,0,649,0,0,66,583,0,0,0,0,0,0,0,52.48620412,6.101860984,0
oldenelerlanden-oost,2017,36,2.8,1.2,2,0.63,0.2,0,120,1005,1005,2436,129,235,193,180,446,564,433,181,55,20,557,1623,256,29200,5,649,99.38366718,0.61633282,0,0,0,649,0,0,66,583,0,0,0,0,0,0,0,52.48620412,6.101860984,0
oldenelerlanden-oost,2018,35,2.6,1.1,2,0.68,0.21,0,150,1005,1005,2437,125,240,189,185,458,525,443,195,61,16,554,1611,272,29500,5,649,99.38366718,0.61633282,0,0,0,649,0,0,66,583,0,0,0,0,0,0,0,52.48620412,6.101860984,0
oldenelerlanden-oost,2019,35,2.6,1,2,0.78,0.22,0,195,1005,1005,2387,118,247,179,155,463,501,424,227,62,11,544,1543,300,30900,6,649,99.38366718,0.61633282,0,0,0,649,0,0,66,583,0,0,0,0,0,0,0,52.48620412,6.101860984,0
oldenelerlanden-oost,2020,34,2.5,0.7,1.9,0.79,0.22,0,235,1005,1005,2390,121,238,189,143,476,468,429,249,64,13,548,1516,326,32100,6,649,99.38366718,0.61633282,0,0,0,649,0,0,66,583,0,0,0,0,0,0,0,52.48620412,6.101860984,0
oldenelerlanden-oost,2021,34,2.5,0.8,1.9,0.83,0.23,0,279,1005,1005,2386,111,236,188,157,469,439,429,270,72,15,535,1494,357,33200,6,649,99.38366718,0.61633282,0,0,0,649,0,0,66,583,0,0,0,0,27,0,0,52.48620412,6.101860984,27
oldenelerlanden-oost,2022,30,2.3,0.6,1.7,2.26,0.5,10,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,99.38366718,0.61633282,0,0,0,649,0,0,66,583,0,0,0,0,52,0,0,52.48620412,6.101860984,52
oldenelerlanden-oost,2023,25,2.2,0.5,1.4,1.35,0.37,40,0,1005,1005,2340,117,240,152,160,427,446,388,306,92,12,509,1421,410,0,0,649,99.38366718,0.61633282,0,0,0,649,0,0,66,583,0,0,5,0,53,0,0,52.48620412,6.101860984,53
oldenelerlanden-oost,2024,0,0,0,0,0,0,0,0,1005,1005,2310,106,220,157,160,419,431,390,320,92,15,483,1400,427,0,0,649,99.38366718,0.61633282,0,0,0,649,0,0,66,583,0,0,1,0,33,0,2,52.48620412,6.101860984,35
oldenelerlanden-oost,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,99.38366718,0.61633282,0,0,0,649,0,0,66,583,0,0,0,0,2,0,0,52.48620412,6.101860984,2
oldenelerlanden-west,2015,23,1.9,1,1.3,0.62,0.22,0,0,556,556,1482,65,135,151,147,182,409,295,74,20,4,351,1033,98,32900,7,283,99.29328622,0.706713781,0,0,0,271,0,0,115,167,0,1,0,0,0,0,0,52.4848998,6.096616843,0
oldenelerlanden-west,2016,23,1.8,0.9,1.3,0.64,0.2,0,85,556,556,1463,59,137,136,140,190,374,313,86,24,4,332,1017,114,34400,6,283,99.29328622,0.706713781,0,0,0,271,0,0,115,167,0,1,0,0,0,0,0,52.4848998,6.096616843,0
oldenelerlanden-west,2017,23,1.7,0.8,1.3,0.63,0.2,0,95,556,556,1458,57,146,127,124,204,351,321,98,26,4,330,1000,128,37400,5,283,99.29328622,0.706713781,0,0,0,271,0,0,115,167,0,1,0,0,0,0,0,52.4848998,6.096616843,0
oldenelerlanden-west,2018,23,1.7,0.7,1.3,0.68,0.21,0,125,556,556,1453,53,148,113,126,206,336,324,116,28,3,314,992,147,35800,5,283,99.29328622,0.706713781,0,0,0,271,0,0,115,167,0,1,0,0,0,0,0,52.4848998,6.096616843,0
oldenelerlanden-west,2019,23,1.7,0.6,1.3,0.78,0.22,11,160,568,568,1482,57,150,119,127,218,325,324,127,31,4,326,994,162,37400,4,283,99.29328622,0.706713781,0,0,0,271,0,0,115,167,0,1,0,0,0,0,0,52.4848998,6.096616843,0
oldenelerlanden-west,2020,23,1.6,0.5,1.3,0.79,0.22,11,180,568,568,1467,58,159,102,124,208,314,325,138,36,3,319,971,177,39400,5,283,99.29328622,0.706713781,0,0,0,271,0,0,115,167,0,1,0,0,0,0,0,52.4848998,6.096616843,0
oldenelerlanden-west,2021,23,1.7,0.5,1.3,0.83,0.23,11,211,568,568,1437,59,146,112,110,208,292,322,148,36,4,317,932,188,40200,5,283,99.29328622,0.706713781,0,0,0,271,0,0,115,167,0,1,0,0,6,0,0,52.4848998,6.096616843,6
oldenelerlanden-west,2022,20,1.5,0.4,1.1,2.26,0.5,23,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,99.29328622,0.706713781,0,0,0,271,0,0,115,167,0,1,0,0,24,0,0,52.4848998,6.096616843,24
oldenelerlanden-west,2023,16,1.4,0.3,0.9,1.35,0.37,45,0,568,568,1421,64,138,108,100,212,274,276,201,42,6,310,862,249,0,0,283,99.29328622,0.706713781,0,0,0,271,0,0,115,167,0,1,1,0,45,0,0,52.4848998,6.096616843,45
oldenelerlanden-west,2024,0,0,0,0,0,0,0,0,568,568,1403,61,132,117,83,200,269,271,224,37,9,310,823,270,0,0,283,99.29328622,0.706713781,0,0,0,271,0,0,115,167,0,1,0,0,26,0,0,52.4848998,6.096616843,26
oldenelerlanden-west,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,99.29328622,0.706713781,0,0,0,271,0,0,115,167,0,1,0,0,0,0,0,52.4848998,6.096616843,0
oldenelerbroek,2015,50,4,2.1,2.8,0.62,0.22,0,0,1438,1443,3420,111,346,351,240,536,940,489,253,128,26,808,2205,407,29000,7,887,99.43630214,0.563697858,1,12,1,870,0,0,369,394,0,124,0,0,0,0,0,52.47581504,6.105790168,0
oldenelerbroek,2016,49,3.9,1.9,2.8,0.64,0.2,0,180,1438,1443,3388,100,333,341,238,533,899,517,267,129,31,774,2187,427,29900,7,887,99.43630214,0.563697858,1,12,1,870,0,0,369,394,0,124,0,0,0,0,0,52.47581504,6.105790168,0
oldenelerbroek,2017,49,3.8,1.7,2.8,0.63,0.2,0,195,1441,1446,3369,99,316,315,255,515,892,520,284,144,29,730,2182,457,30600,7,887,99.43630214,0.563697858,1,12,1,870,0,0,369,394,0,124,0,0,0,0,0,52.47581504,6.105790168,0
oldenelerbroek,2018,49,3.7,1.6,2.8,0.68,0.21,0,235,1455,1460,3357,103,306,295,275,501,856,546,311,134,30,704,2178,475,31200,6,887,99.43630214,0.563697858,1,12,1,870,0,0,369,394,0,124,0,0,0,0,0,52.47581504,6.105790168,0
oldenelerbroek,2019,49,3.6,1.3,2.7,0.78,0.22,0,265,1454,1459,3319,110,282,293,265,493,813,555,329,143,36,685,2126,508,32600,5,887,99.43630214,0.563697858,1,12,1,870,0,0,369,394,0,124,0,1,0,0,0,52.47581504,6.105790168,1
oldenelerbroek,2020,49,3.5,1,2.7,0.79,0.22,0,350,1454,1459,3305,106,262,271,282,495,750,593,356,152,38,639,2120,546,33400,6,887,99.43630214,0.563697858,1,12,1,870,0,0,369,394,0,124,0,0,0,0,0,52.47581504,6.105790168,0
oldenelerbroek,2021,49,3.6,1.1,2.7,0.83,0.23,0,413,1452,1457,3238,98,239,262,290,474,704,588,379,162,42,599,2056,583,35300,6,887,99.43630214,0.563697858,1,12,1,870,0,0,369,394,0,124,0,3,11,0,0,52.47581504,6.105790168,14
oldenelerbroek,2022,43,3.3,0.9,2.4,2.26,0.5,29,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,99.43630214,0.563697858,1,12,1,870,0,0,369,394,0,124,0,0,40,0,0,52.47581504,6.105790168,40
oldenelerbroek,2023,36,3.2,0.7,2,1.35,0.37,73,0,1454,1459,3154,85,218,246,259,497,632,610,377,177,53,549,1998,607,0,0,887,99.43630214,0.563697858,1,12,1,870,0,0,369,394,0,124,7,0,60,0,0,52.47581504,6.105790168,60
oldenelerbroek,2024,0,0,0,0,0,0,0,0,1454,1459,3099,81,203,238,236,490,620,587,389,204,51,522,1933,644,0,0,887,99.43630214,0.563697858,1,12,1,870,0,0,369,394,0,124,9,0,47,0,1,52.47581504,6.105790168,48
oldenelerbroek,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,99.43630214,0.563697858,1,12,1,870,0,0,369,394,0,124,0,0,2,0,0,52.47581504,6.105790168,2
schelle-zuid en oldeneel,2015,5,0.3,0.2,0.3,0.62,0.22,0,0,68,68,193,7,25,17,14,15,39,31,29,13,3,49,99,45,0,.,21,100,0,12,0,1,4,3,0,10,8,1,2,0,0,0,0,0,52.48561399,6.082905289,0
schelle-zuid en oldeneel,2016,5,0.3,0.2,0.3,0.64,0.2,0,5,70,70,189,3,25,19,11,12,37,33,31,15,3,47,93,49,0,-,21,100,0,12,0,1,4,3,0,10,8,1,2,0,0,0,0,0,52.48561399,6.082905289,0
schelle-zuid en oldeneel,2017,5,0.3,0.1,0.3,0.63,0.2,1,5,69,69,179,1,18,19,16,7,33,34,31,17,3,38,90,51,0,-,21,100,0,12,0,1,4,3,0,10,8,1,2,0,0,0,0,0,52.48561399,6.082905289,0
schelle-zuid en oldeneel,2018,5,0.3,0.1,0.3,0.68,0.21,1,10,66,66,177,0,18,18,18,6,35,33,27,20,2,36,92,49,0,-,21,100,0,12,0,1,4,3,0,10,8,1,2,0,0,0,0,0,52.48561399,6.082905289,0
schelle-zuid en oldeneel,2019,5,0.3,0.1,0.3,0.78,0.22,1,15,66,66,176,0,15,22,17,3,34,36,27,19,3,37,90,49,0,-,21,100,0,12,0,1,4,3,0,10,8,1,2,0,0,0,0,0,52.48561399,6.082905289,0
schelle-zuid en oldeneel,2020,5,0.3,0.1,0.3,0.79,0.22,4,19,68,68,174,0,8,22,21,3,33,34,27,23,3,30,91,53,0,-,21,100,0,12,0,1,4,3,0,10,8,1,2,0,0,0,0,0,52.48561399,6.082905289,0
schelle-zuid en oldeneel,2021,5,0.3,0.1,0.3,0.83,0.23,5,25,68,68,173,0,8,21,18,6,30,37,27,23,3,29,91,53,0,-,21,100,0,12,0,1,4,3,0,10,8,1,2,0,0,3,0,0,52.48561399,6.082905289,3
schelle-zuid en oldeneel,2022,4,0.3,0.1,0.2,2.26,0.5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,100,0,12,0,1,4,3,0,10,8,1,2,0,0,3,0,0,52.48561399,6.082905289,3
schelle-zuid en oldeneel,2023,3,0.3,0.1,0.2,1.35,0.37,0,0,67,67,170,1,8,14,22,7,27,37,27,24,3,23,93,54,0,0,21,100,0,12,0,1,4,3,0,10,8,1,2,0,0,6,0,0,52.48561399,6.082905289,6
schelle-zuid en oldeneel,2024,0,0,0,0,0,0,0,0,67,67,163,1,6,14,21,6,23,34,32,21,5,21,84,58,0,0,21,100,0,12,0,1,4,3,0,10,8,1,2,0,0,2,0,0,52.48561399,6.082905289,2
schelle-zuid en oldeneel,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,100,0,12,0,1,4,3,0,10,8,1,2,0,0,0,0,0,52.48561399,6.082905289,0
katerveer-engelse werk,2015,14,0.8,0.4,0.8,0.62,0.22,0,0,196,201,589,17,76,71,22,60,156,65,59,24,39,164,303,122,44000,0,101,98.01980198,1.98019802,33,3,22,11,29,0,32,40,26,3,0,0,0,0,0,52.49871269,6.066281667,0
katerveer-engelse werk,2016,14,0.8,0.4,0.8,0.64,0.2,0,25,197,202,606,19,73,66,28,60,159,67,63,26,45,158,314,134,46300,3,101,98.01980198,1.98019802,33,3,22,11,29,0,32,40,26,3,0,0,0,0,0,52.49871269,6.066281667,0
katerveer-engelse werk,2017,14,0.9,0.4,0.8,0.63,0.2,2,30,199,204,591,18,70,67,31,53,156,75,61,29,31,155,315,121,50400,3,101,98.01980198,1.98019802,33,3,22,11,29,0,32,40,26,3,0,1,0,0,0,52.49871269,6.066281667,1
katerveer-engelse werk,2018,14,0.9,0.4,0.8,0.68,0.21,2,40,199,204,632,16,70,68,37,53,151,79,63,39,56,154,320,158,55800,0,101,98.01980198,1.98019802,33,3,22,11,29,0,32,40,26,3,0,0,0,0,0,52.49871269,6.066281667,0
katerveer-engelse werk,2019,14,0.8,0.3,0.8,0.78,0.22,2,50,199,204,645,12,77,68,44,50,159,74,67,42,52,157,327,161,58800,3,101,98.01980198,1.98019802,33,3,22,11,29,0,32,40,26,3,0,0,0,0,0,52.49871269,6.066281667,0
katerveer-engelse werk,2020,13,0.8,0.2,0.8,0.79,0.22,2,72,200,205,647,8,68,72,52,43,164,80,56,43,61,148,339,160,68700,3,101,98.01980198,1.98019802,33,3,22,11,29,0,32,40,26,3,0,0,0,0,0,52.49871269,6.066281667,0
katerveer-engelse werk,2021,13,0.9,0.3,0.8,0.83,0.23,4,80,202,207,659,7,62,74,63,40,160,91,58,49,55,143,354,162,59200,2,101,98.01980198,1.98019802,33,3,22,11,29,0,32,40,26,3,0,0,8,0,0,52.49871269,6.066281667,8
katerveer-engelse werk,2022,12,0.8,0.2,0.7,2.26,0.5,10,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,98.01980198,1.98019802,33,3,22,11,29,0,32,40,26,3,0,0,14,0,0,52.49871269,6.066281667,14
katerveer-engelse werk,2023,10,0.8,0.2,0.5,1.35,0.37,22,0,202,207,648,7,46,76,65,40,139,109,53,59,54,129,353,166,0,0,101,98.01980198,1.98019802,33,3,22,11,29,0,32,40,26,3,0,0,14,0,0,52.49871269,6.066281667,14
katerveer-engelse werk,2024,0,0,0,0,0,0,0,0,202,207,623,8,40,67,57,34,135,104,56,66,56,115,330,178,0,0,101,98.01980198,1.98019802,33,3,22,11,29,0,32,40,26,3,0,0,20,0,0,52.49871269,6.066281667,20
katerveer-engelse werk,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,98.01980198,1.98019802,33,3,22,11,29,0,32,40,26,3,0,0,0,0,0,52.49871269,6.066281667,0
oud-ittersum,2015,24,1.5,0.8,1.4,0.62,0.22,0,0,519,519,1292,52,115,119,89,205,300,151,132,106,23,286,745,261,28300,2,350,96.85714286,3.142857143,22,72,160,17,0,0,134,152,62,2,0,0,0,0,0,52.48698132,6.108514768,0
oud-ittersum,2016,24,1.5,0.7,1.3,0.64,0.2,0,70,521,521,1309,67,113,119,89,215,284,159,139,98,26,299,747,263,28900,4,350,96.85714286,3.142857143,22,72,160,17,0,0,134,152,62,2,0,0,0,0,0,52.48698132,6.108514768,0
oud-ittersum,2017,24,1.5,0.7,1.4,0.63,0.2,0,90,521,521,1308,70,118,113,96,204,281,162,134,100,30,301,743,264,30100,3,350,96.85714286,3.142857143,22,72,160,17,0,0,134,152,62,2,0,0,0,0,0,52.48698132,6.108514768,0
oud-ittersum,2018,24,1.4,0.6,1.3,0.68,0.21,0,105,520,520,1315,65,125,101,104,197,288,170,128,101,36,291,759,265,30300,4,350,96.85714286,3.142857143,22,72,160,17,0,0,134,152,62,2,0,0,0,0,0,52.48698132,6.108514768,0
oud-ittersum,2019,23,1.4,0.5,1.3,0.78,0.22,0,130,520,520,1324,73,130,96,105,208,287,166,131,90,38,299,766,259,32400,2,350,96.85714286,3.142857143,22,72,160,17,0,0,134,152,62,2,0,0,0,0,0,52.48698132,6.108514768,0
oud-ittersum,2020,25,1.5,0.4,1.4,0.79,0.22,12,164,576,576,1460,84,145,106,112,254,306,176,141,89,47,335,848,277,33800,4,350,96.85714286,3.142857143,22,72,160,17,0,0,134,152,62,2,0,0,0,0,0,52.48698132,6.108514768,0
oud-ittersum,2021,25,1.6,0.5,1.4,0.83,0.23,12,223,578,578,1466,78,162,96,109,256,301,183,150,93,38,336,849,281,34900,3,350,96.85714286,3.142857143,22,72,160,17,0,0,134,152,62,2,0,0,21,0,0,52.48698132,6.108514768,21
oud-ittersum,2022,22,1.5,0.4,1.2,2.26,0.5,23,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,96.85714286,3.142857143,22,72,160,17,0,0,134,152,62,2,0,0,45,0,0,52.48698132,6.108514768,45
oud-ittersum,2023,17,1.4,0.3,1,1.35,0.37,46,0,578,578,1482,79,174,103,107,266,280,177,157,98,41,356,830,296,0,0,350,96.85714286,3.142857143,22,72,160,17,0,0,134,152,62,2,3,0,50,0,0,52.48698132,6.108514768,50
oud-ittersum,2024,0,0,0,0,0,0,0,0,578,578,1480,87,169,101,99,264,289,175,153,105,38,357,827,296,0,0,350,96.85714286,3.142857143,22,72,160,17,0,0,134,152,62,2,3,0,30,1,5,52.48698132,6.108514768,36
oud-ittersum,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,96.85714286,3.142857143,22,72,160,17,0,0,134,152,62,2,0,0,2,0,1,52.48698132,6.108514768,3
ittersumerlanden,2015,54,4.5,2.4,3,0.62,0.22,0,0,1868,1868,3916,220,355,238,232,851,802,523,296,260,139,813,2408,695,23600,11,1498,99.66622163,0.333778371,2,1,0,1399,95,0,448,1038,10,2,0,0,0,0,0,52.48056928,6.113222314,0
ittersumerlanden,2016,53,4.4,2.1,3,0.64,0.2,0,155,1869,1869,3872,199,349,230,253,827,786,537,299,240,152,778,2403,691,24900,11,1498,99.66622163,0.333778371,2,1,0,1399,95,0,448,1038,10,2,0,0,0,0,0,52.48056928,6.113222314,0
ittersumerlanden,2017,54,4.3,1.9,3,0.63,0.2,19,200,1868,1868,3865,180,357,222,261,828,762,543,322,223,167,759,2394,712,25000,11,1498,99.66622163,0.333778371,2,1,0,1399,95,0,448,1038,10,2,0,0,0,0,0,52.48056928,6.113222314,0
ittersumerlanden,2018,54,4.2,1.8,3.1,0.68,0.21,19,240,1868,1868,3847,181,330,223,259,828,735,533,371,224,163,734,2355,758,25300,11,1498,99.66622163,0.333778371,2,1,0,1399,95,0,448,1038,10,2,0,0,0,0,0,52.48056928,6.113222314,0
ittersumerlanden,2019,51,4.1,1.5,2.9,0.78,0.22,0,265,1869,1869,3817,177,318,215,265,803,716,537,386,227,173,710,2321,786,26300,12,1498,99.66622163,0.333778371,2,1,0,1399,95,0,448,1038,10,2,0,0,0,0,0,52.48056928,6.113222314,0
ittersumerlanden,2020,52,4.1,1.2,3,0.79,0.22,0,310,1876,1876,3859,184,312,217,253,841,682,546,398,248,178,713,2322,824,28300,11,1498,99.66622163,0.333778371,2,1,0,1399,95,0,448,1038,10,2,0,0,0,0,0,52.48056928,6.113222314,0
ittersumerlanden,2021,52,4.1,1.2,2.9,0.83,0.23,0,353,1874,1874,3794,190,298,224,230,843,645,533,405,267,159,712,2251,831,28500,11,1498,99.66622163,0.333778371,2,1,0,1399,95,0,448,1038,10,2,0,0,11,0,0,52.48056928,6.113222314,11
ittersumerlanden,2022,48,3.8,1,2.7,2.26,0.5,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,99.66622163,0.333778371,2,1,0,1399,95,0,448,1038,10,2,0,0,46,0,0,52.48056928,6.113222314,46
ittersumerlanden,2023,39,3.6,0.8,2.2,1.35,0.37,38,0,1881,1881,3811,177,323,217,240,805,664,508,434,295,148,717,2217,877,0,0,1498,99.66622163,0.333778371,2,1,0,1399,95,0,448,1038,10,2,3,0,55,0,0,52.48056928,6.113222314,55
ittersumerlanden,2024,0,0,0,0,0,0,0,0,1881,1881,3822,176,328,215,235,822,653,481,454,310,148,719,2191,912,0,0,1498,99.66622163,0.333778371,2,1,0,1399,95,0,448,1038,10,2,3,0,43,0,7,52.48056928,6.113222314,50
ittersumerlanden,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,99.66622163,0.333778371,2,1,0,1399,95,0,448,1038,10,2,0,0,1,0,0,52.48056928,6.113222314,1
ittersumerbroek,2015,35,2.9,1.5,2,0.62,0.22,0,0,980,1005,2471,86,220,273,204,318,703,354,184,102,27,579,1579,313,29300,6,629,99.52305246,0.476947536,5,0,1,621,2,0,183,443,3,0,0,0,0,0,0,52.47499835,6.119011604,0
ittersumerbroek,2016,35,2.8,1.4,2,0.64,0.2,0,100,981,1006,2450,89,206,264,205,318,665,383,191,102,27,559,1571,320,30500,6,629,99.52305246,0.476947536,5,0,1,621,2,0,183,443,3,0,0,0,0,0,0,52.47499835,6.119011604,0
ittersumerbroek,2017,35,2.8,1.2,2,0.63,0.2,0,115,981,1006,2430,91,196,244,216,318,624,417,196,103,25,531,1575,324,30600,6,629,99.52305246,0.476947536,5,0,1,621,2,0,183,443,3,0,0,1,0,0,0,52.47499835,6.119011604,1
ittersumerbroek,2018,35,2.7,1.2,2,0.68,0.21,0,140,981,1005,2387,90,188,231,207,307,602,421,204,108,29,509,1537,341,30400,8,629,99.52305246,0.476947536,5,0,1,621,2,0,183,443,3,0,0,0,0,0,0,52.47499835,6.119011604,0
ittersumerbroek,2019,34,2.6,1,1.9,0.78,0.22,0,180,981,1006,2354,90,183,203,212,313,558,431,230,104,30,476,1514,364,32000,7,629,99.52305246,0.476947536,5,0,1,621,2,0,183,443,3,0,0,0,0,0,0,52.47499835,6.119011604,0
ittersumerbroek,2020,34,2.5,0.7,1.9,0.79,0.22,0,231,981,1006,2329,82,179,180,227,324,523,444,236,108,26,441,1518,370,33100,7,629,99.52305246,0.476947536,5,0,1,621,2,0,183,443,3,0,0,0,0,0,0,52.47499835,6.119011604,0
ittersumerbroek,2021,35,2.6,0.8,2,0.83,0.23,10,333,981,1006,2311,77,172,171,219,313,504,465,256,109,25,420,1501,390,34600,7,629,99.52305246,0.476947536,5,0,1,621,2,0,183,443,3,0,0,0,4,0,0,52.47499835,6.119011604,4
ittersumerbroek,2022,30,2.3,0.6,1.7,2.26,0.5,29,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,99.52305246,0.476947536,5,0,1,621,2,0,183,443,3,0,0,0,45,0,0,52.47499835,6.119011604,45
