postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie,latitude,longitude,index_right,OBJECTID,BRTNR,OMSCHR,OFFICIËLE,SHAPEAREA,SHAPELEN
8011NE,Wijk 10 Binnenstad,Binnenstad-Zuid,2023,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.51062695,6.090911437,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011NL,Wijk 10 Binnenstad,Binnenstad-Zuid,2025,Warmtepomp,Grond-water > 10 kW en <= 70 kW,52.50995843,6.093954746,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011NP,Wijk 10 Binnenstad,Binnenstad-Zuid,2024,Warmtepomp,Lucht-water < 1 kW,52.51034309,6.094555423,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011NP,Wijk 10 Binnenstad,Binnenstad-Zuid,2024,Warmtepomp,Lucht-water >= 3,52.51034309,6.094555423,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011NR,Wijk 10 Binnenstad,Binnenstad-Zuid,2022,Warmtepomp,Lucht-water >= 3,52.51055943,6.09602008,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011NT,Wijk 10 Binnenstad,Binnenstad-Zuid,2024,Glasisolatie,HR++ glas U <= 1,52.51057182,6.096267038,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011NT,Wijk 10 Binnenstad,Binnenstad-Zuid,2024,Warmtepomp,Lucht-water >= 3,52.51057182,6.096267038,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011NV,Wijk 10 Binnenstad,Binnenstad-Zuid,2022,Glasisolatie,HR++ glas U <= 1,52.51146694,6.096886421,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011NV,Wijk 10 Binnenstad,Binnenstad-Zuid,2024,Warmtepomp,Lucht-water >= 3,52.51146694,6.096886421,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011NX,Wijk 10 Binnenstad,Binnenstad-Zuid,2024,Glasisolatie,HR++ glas U <= 1,52.51074088,6.095586253,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011NZ,Wijk 10 Binnenstad,Binnenstad-Zuid,2022,Dakisolatie,Dakisolatie,52.51169611,6.09616289,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011PJ,Wijk 10 Binnenstad,Binnenstad-Zuid,2024,Glasisolatie,HR++ glas U <= 1,52.51053768,6.093675044,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011RT,Wijk 10 Binnenstad,Binnenstad-Zuid,2023,Warmtepomp,Lucht-water < 1 kW,52.51285917,6.098486434,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011SG,Wijk 10 Binnenstad,Binnenstad-Zuid,2023,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.5109347,6.09852975,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011SG,Wijk 10 Binnenstad,Binnenstad-Zuid,2023,Warmtepomp,Lucht-water >= 3,52.5109347,6.09852975,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011SG,Wijk 10 Binnenstad,Binnenstad-Zuid,2024,Warmtepomp,Lucht-water >= 3,52.5109347,6.09852975,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011SH,Wijk 10 Binnenstad,Binnenstad-Zuid,2022,Warmtepomp,Lucht-water >= 1 kW en < 3,52.51233587,6.099148342,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011SX,Wijk 10 Binnenstad,Binnenstad-Noord,2022,Glasisolatie,Triple glas U <= 0,52.51405254,6.09221725,31,110,101,Binnenstad-noord,Binnenstad-Noord,121510.0159,1636.950741
8011TD,Wijk 10 Binnenstad,Binnenstad-Zuid,2022,Warmtepomp,Lucht-water >= 3,52.51214888,6.094534712,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.5987,2950.202729
8011TK,Wijk 10 Binnenstad,Binnenstad-Noord,2023,Dakisolatie,Dakisolatie,52.51366072,6.09265,31,110,101,Binnenstad-noord,Binnenstad-Noord,121510.0159,1636.950741
8011TK,Wijk 10 Binnenstad,Binnenstad-Noord,2023,Gevelisolatie,Binnen- of buitengevelisolatie,52.51366072,6.09265,31,110,101,Binnenstad-noord,Binnenstad-Noord,121510.0159,1636.950741
8011TK,Wijk 10 Binnenstad,Binnenstad-Noord,2023,Vloerisolatie,Vloerisolatie,52.51366072,6.09265,31,110,101,Binnenstad-noord,Binnenstad-Noord,121510.0159,1636.950741
8011TS,Wijk 10 Binnenstad,Binnenstad-Noord,2022,Warmtepomp,Lucht-water < 1 kW,52.51321727,6.096872636,31,110,101,Binnenstad-noord,Binnenstad-Noord,121510.0159,1636.950741
8011TS,Wijk 10 Binnenstad,Binnenstad-Noord,2022,Warmtepomp,Lucht-water >= 3,52.51321727,6.096872636,31,110,101,Binnenstad-noord,Binnenstad-Noord,121510.0159,1636.950741
8011TS,Wijk 10 Binnenstad,Binnenstad-Noord,2024,Warmtepomp,Lucht-water < 1 kW,52.51321727,6.096872636,31,110,101,Binnenstad-noord,Binnenstad-Noord,121510.0159,1636.950741
8011VJ,Wijk 10 Binnenstad,Binnenstad-Noord,2023,Glasisolatie,HR++ glas U <= 1,52.51413793,6.092813933,31,110,101,Binnenstad-noord,Binnenstad-Noord,121510.0159,1636.950741
8011XB,Wijk 10 Binnenstad,Noordereiland,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.51507997,6.095449081,10,89,102,Noordereiland,Noordereiland,148535.8315,2148.788243
8011XB,Wijk 10 Binnenstad,Noordereiland,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.51507997,6.095449081,10,89,102,Noordereiland,Noordereiland,148535.8315,2148.788243
8011XT,Wijk 10 Binnenstad,Noordereiland,2023,Glasisolatie,HR++ glas U <= 1,52.51513958,6.094307861,10,89,102,Noordereiland,Noordereiland,148535.8315,2148.788243
8012AA,Wijk 13 Assendorp,Oud-Assendorp,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.50362343,6.098738419,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AA,Wijk 13 Assendorp,Oud-Assendorp,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.50362343,6.098738419,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AA,Wijk 13 Assendorp,Oud-Assendorp,2024,Warmtepomp,Lucht-water >= 3,52.50362343,6.098738419,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AB,Wijk 13 Assendorp,Oud-Assendorp,2024,Dakisolatie,Dakisolatie,52.50323557,6.099707395,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AB,Wijk 13 Assendorp,Oud-Assendorp,2024,Warmtepomp,Lucht-water >= 3,52.50323557,6.099707395,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AC,Wijk 13 Assendorp,Oud-Assendorp,2021,Gevelisolatie,Binnen- of buitengevelisolatie,52.50278523,6.100831557,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AC,Wijk 13 Assendorp,Oud-Assendorp,2021,Vloerisolatie,Vloerisolatie,52.50278523,6.100831557,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AC,Wijk 13 Assendorp,Oud-Assendorp,2022,Dakisolatie,Dakisolatie,52.50278523,6.100831557,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AC,Wijk 13 Assendorp,Oud-Assendorp,2022,Vloerisolatie,Bodemisolatie,52.50278523,6.100831557,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AC,Wijk 13 Assendorp,Oud-Assendorp,2022,Vloerisolatie,Vloerisolatie,52.50278523,6.100831557,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AC,Wijk 13 Assendorp,Oud-Assendorp,2024,Glasisolatie,HR++ glas U <= 1,52.50278523,6.100831557,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AD,Wijk 13 Assendorp,Oud-Assendorp,2022,Dakisolatie,Dakisolatie,52.50225595,6.102179921,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AD,Wijk 13 Assendorp,Oud-Assendorp,2022,Warmtepomp,Lucht-water >= 3,52.50225595,6.102179921,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AD,Wijk 13 Assendorp,Oud-Assendorp,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.50225595,6.102179921,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AD,Wijk 13 Assendorp,Oud-Assendorp,2024,Vloerisolatie,Vloerisolatie,52.50225595,6.102179921,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AE,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Gevelisolatie,Binnen- of buitengevelisolatie,52.50124491,6.1047147,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012AE,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Glasisolatie,HR++ glas U <= 1,52.50124491,6.1047147,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012AE,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Vloerisolatie,Vloerisolatie,52.50124491,6.1047147,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012AE,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.50124491,6.1047147,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012AE,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Warmtepomp,Lucht-water >= 3,52.50124491,6.1047147,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012AG,Wijk 13 Assendorp,Nieuw-Assendorp,2021,Dakisolatie,Dakisolatie,52.5000247,6.107253117,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012AG,Wijk 13 Assendorp,Nieuw-Assendorp,2021,Gevelisolatie,Binnen- of buitengevelisolatie,52.5000247,6.107253117,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012AG,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Glasisolatie,HR++ glas U <= 1,52.5000247,6.107253117,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012AG,Wijk 13 Assendorp,Nieuw-Assendorp,2023,Glasisolatie,HR++ glas U <= 1,52.5000247,6.107253117,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012AJ,Wijk 13 Assendorp,Oud-Assendorp,2022,Warmtepomp,Lucht-water < 1 kW,52.5044596,6.097707365,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AJ,Wijk 13 Assendorp,Oud-Assendorp,2023,Dakisolatie,Dakisolatie,52.5044596,6.097707365,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AK,Wijk 13 Assendorp,Oud-Assendorp,2023,Dakisolatie,Dakisolatie,52.50388344,6.100299225,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AK,Wijk 13 Assendorp,Oud-Assendorp,2023,Gevelisolatie,Binnen- of buitengevelisolatie,52.50388344,6.100299225,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AK,Wijk 13 Assendorp,Oud-Assendorp,2023,Glasisolatie,HR++ glas U <= 1,52.50388344,6.100299225,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AK,Wijk 13 Assendorp,Oud-Assendorp,2023,Vloerisolatie,Vloerisolatie,52.50388344,6.100299225,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AK,Wijk 13 Assendorp,Oud-Assendorp,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.50388344,6.100299225,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AL,Wijk 13 Assendorp,Oud-Assendorp,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.50334581,6.10163154,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AL,Wijk 13 Assendorp,Oud-Assendorp,2023,Warmtepomp,Lucht-water < 1 kW,52.50334581,6.10163154,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AM,Wijk 13 Assendorp,Nieuw-Assendorp,2021,Vloerisolatie,Bodemisolatie,52.50182885,6.104268807,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012AM,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Dakisolatie,Dakisolatie,52.50182885,6.104268807,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012AM,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Gevelisolatie,Binnen- of buitengevelisolatie,52.50182885,6.104268807,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012AM,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Warmtepomp,Lucht-water >= 3,52.50182885,6.104268807,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012AN,Wijk 13 Assendorp,Oud-Assendorp,2024,Dakisolatie,Dakisolatie,52.5041651,6.098185354,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2022,Dakisolatie,Dakisolatie,52.50268032,6.102571118,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2022,Gevelisolatie,Binnen- of buitengevelisolatie,52.50268032,6.102571118,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2022,Glasisolatie,HR++ glas U <= 1,52.50268032,6.102571118,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2022,Vloerisolatie,Vloerisolatie,52.50268032,6.102571118,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2023,Dakisolatie,Dakisolatie,52.50268032,6.102571118,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2024,Dakisolatie,Dakisolatie,52.50268032,6.102571118,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2024,Glasisolatie,HR++ glas U <= 1,52.50268032,6.102571118,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012AV,Wijk 13 Assendorp,Oud-Assendorp,2025,Dakisolatie,Dakisolatie,52.50493867,6.096948173,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2022,Dakisolatie,Dakisolatie,52.50418609,6.102584123,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2022,Glasisolatie,HR++ glas U <= 1,52.50418609,6.102584123,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2022,Glasisolatie,Triple glas U <= 0,52.50418609,6.102584123,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2022,Vloerisolatie,Vloerisolatie,52.50418609,6.102584123,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2023,Dakisolatie,Dakisolatie,52.50418609,6.102584123,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2023,Glasisolatie,HR++ glas U <= 1,52.50418609,6.102584123,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2023,Vloerisolatie,Vloerisolatie,52.50418609,6.102584123,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2023,Warmtepomp,Lucht-water >= 3,52.50418609,6.102584123,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2024,Warmtepomp,Lucht-water >= 3,52.50418609,6.102584123,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BB,Wijk 13 Assendorp,Oud-Assendorp,2022,Dakisolatie,Dakisolatie,52.50334708,6.102106781,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BB,Wijk 13 Assendorp,Oud-Assendorp,2023,Glasisolatie,HR++ glas U <= 1,52.50334708,6.102106781,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BB,Wijk 13 Assendorp,Oud-Assendorp,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.50334708,6.102106781,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BB,Wijk 13 Assendorp,Oud-Assendorp,2023,Vloerisolatie,Vloerisolatie,52.50334708,6.102106781,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BB,Wijk 13 Assendorp,Oud-Assendorp,2024,Glasisolatie,HR++ glas U <= 1,52.50334708,6.102106781,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BC,Wijk 13 Assendorp,Oud-Assendorp,2023,Vloerisolatie,Vloerisolatie,52.50450879,6.102469335,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BD,Wijk 13 Assendorp,Oud-Assendorp,2023,Vloerisolatie,Bodemisolatie,52.50364556,6.101976441,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BD,Wijk 13 Assendorp,Oud-Assendorp,2023,Warmtepomp,Lucht-water >= 3,52.50364556,6.101976441,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012BJ,Wijk 13 Assendorp,Nieuw-Assendorp,2023,Warmtepomp,Lucht-water < 1 kW,52.50331347,6.102639033,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BK,Wijk 13 Assendorp,Nieuw-Assendorp,2023,Dakisolatie,Dakisolatie,52.50272087,6.104628019,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BK,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.50272087,6.104628019,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2021,Spouwmuurisolatie,Spouwmuurisolatie,52.50383637,6.110254417,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2021,Vloerisolatie,Vloerisolatie,52.50383637,6.110254417,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Dakisolatie,Dakisolatie,52.50383637,6.110254417,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Spouwmuurisolatie,Spouwmuurisolatie,52.50383637,6.110254417,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Vloerisolatie,Vloerisolatie,52.50383637,6.110254417,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2023,Glasisolatie,HR++ glas U <= 1,52.50383637,6.110254417,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2023,Glasisolatie,Triple glas U <= 0,52.50383637,6.110254417,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Spouwmuurisolatie,Spouwmuurisolatie,52.50383637,6.110254417,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Vloerisolatie,Vloerisolatie,52.50383637,6.110254417,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BP,Wijk 13 Assendorp,Nieuw-Assendorp,2021,Glasisolatie,HR++ glas U <= 1,52.50417939,6.110909821,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BP,Wijk 13 Assendorp,Nieuw-Assendorp,2021,Vloerisolatie,Vloerisolatie,52.50417939,6.110909821,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BS,Wijk 13 Assendorp,Nieuw-Assendorp,2021,Spouwmuurisolatie,Spouwmuurisolatie,52.50298627,6.106810029,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BS,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Glasisolatie,HR++ glas U <= 1,52.50298627,6.106810029,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BS,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Glasisolatie,Isolerende deur Ud <= 1,52.50298627,6.106810029,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BT,Wijk 13 Assendorp,Nieuw-Assendorp,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.50355459,6.109830681,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BT,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Spouwmuurisolatie,Spouwmuurisolatie,52.50355459,6.109830681,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BV,Wijk 13 Assendorp,Nieuw-Assendorp,2021,Spouwmuurisolatie,Spouwmuurisolatie,52.50388554,6.1115237,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BV,Wijk 13 Assendorp,Nieuw-Assendorp,2021,Vloerisolatie,Vloerisolatie,52.50388554,6.1115237,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BV,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Spouwmuurisolatie,Spouwmuurisolatie,52.50388554,6.1115237,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BV,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Vloerisolatie,Vloerisolatie,52.50388554,6.1115237,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BV,Wijk 13 Assendorp,Nieuw-Assendorp,2023,Vloerisolatie,Vloerisolatie,52.50388554,6.1115237,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012BV,Wijk 13 Assendorp,Nieuw-Assendorp,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.50388554,6.1115237,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CA,Wijk 13 Assendorp,Oud-Assendorp,2024,Warmtepomp,Lucht-water >= 3,52.50759159,6.099671916,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012CC,Wijk 13 Assendorp,Oud-Assendorp,2023,Glasisolatie,HR++ glas U <= 1,52.50591202,6.101795603,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988,3495.354215
8012CE,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Gevelisolatie,Binnen- of buitengevelisolatie,52.50318469,6.104793519,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CE,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Glasisolatie,HR++ glas U <= 1,52.50318469,6.104793519,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CG,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Spouwmuurisolatie,Spouwmuurisolatie,52.50223042,6.106120046,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CG,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Vloerisolatie,Vloerisolatie,52.50223042,6.106120046,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CG,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Warmtepomp,Lucht-water < 1 kW,52.50223042,6.106120046,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CG,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Warmtepomp,Lucht-water >= 3,52.50223042,6.106120046,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CH,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Dakisolatie,Dakisolatie,52.50117353,6.107512363,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CH,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Vloerisolatie,Bodemisolatie,52.50117353,6.107512363,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CP,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Gevelisolatie,Binnen- of buitengevelisolatie,52.50313678,6.104161178,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CP,Wijk 13 Assendorp,Nieuw-Assendorp,2022,Vloerisolatie,Vloerisolatie,52.50313678,6.104161178,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CR,Wijk 13 Assendorp,Nieuw-Assendorp,2023,Vloerisolatie,Vloerisolatie,52.5034784,6.104100694,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CR,Wijk 13 Assendorp,Nieuw-Assendorp,2023,Warmtepomp,Lucht-water >= 3,52.5034784,6.104100694,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CR,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Dakisolatie,Dakisolatie,52.5034784,6.104100694,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CS,Wijk 13 Assendorp,Nieuw-Assendorp,2024,Vloerisolatie,Vloerisolatie,52.50281779,6.103712408,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
8012CT,Wijk 13 Assendorp,Nieuw-Assendorp,2021,Spouwmuurisolatie,Spouwmuurisolatie,52.50206889,6.105139671,55,134,132,Nieuw Assendorp,Nieuw-Assendorp,280071.5372,2709.340175
