postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie,latitude,longitude,index_right,OBJECTID,BRTNR,OMSCHR,OFFICIËLE,SHAPEAREA,SHAPELEN,buurt_naam
8016AB,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Warmtepomp,Lucht-water >= 3,52.485133775,6.101052791666667,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AC,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.48449560833333,6.1010746,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AC,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.48449560833333,6.1010746,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AD,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.48464128571429,6.1014528142857145,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AE,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.484370255,6.102165005,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AE,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.484370255,6.102165005,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AE,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Warmtepomp,Lucht-water >= 3,52.484370255,6.102165005,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AE,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.484370255,6.102165005,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AG,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.48359433636364,6.102964572727273,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AG,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.48359433636364,6.102964572727273,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AG,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.48359433636364,6.102964572727273,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AG,Wijk 50 Schelle,Oldenelerlanden-Oost,2025.0,Vloerisolatie,Vloerisolatie,52.48359433636364,6.102964572727273,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AH,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Vloerisolatie,Bodemisolatie,52.48472819444444,6.102467333333333,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AH,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Dakisolatie,Dakisolatie,52.48472819444444,6.102467333333333,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AH,Wijk 50 Schelle,Oldenelerlanden-Oost,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48472819444444,6.102467333333333,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AJ,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.48372084705882,6.102061929411764,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AJ,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.48372084705882,6.102061929411764,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AJ,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Warmtepomp,Lucht-water >= 3,52.48372084705882,6.102061929411764,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Glasisolatie,Triple glas U <= 0,52.48489381666667,6.103779727777778,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48489381666667,6.103779727777778,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Bodemisolatie,52.48489381666667,6.103779727777778,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.48489381666667,6.103779727777778,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Glasisolatie,Isolerende deur Ud <= 1,52.48489381666667,6.103779727777778,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.48489381666667,6.103779727777778,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AK,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.48489381666667,6.103779727777778,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AL,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.48493700689655,6.103214510344828,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AM,Wijk 50 Schelle,Oldenelerlanden-Oost,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.48511114285714,6.1046143809523805,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AN,Wijk 50 Schelle,Oldenelerlanden-Oost,2021.0,Glasisolatie,HR++ glas U <= 1,52.484897,6.1042883,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AN,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Dakisolatie,Dakisolatie,52.484897,6.1042883,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AN,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.484897,6.1042883,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
8016AN,Wijk 50 Schelle,Oldenelerlanden-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.484897,6.1042883,35,114,504,Oldenelerlanden-oost,Oldenelerlanden-Oost,345481.748614459,2611.5209431469198,Oldenelerlanden-Oost
